center_to_line,line_in_sphere,line_in_cube
0.522498,0,0.648896
0.476236,0.304625,1.02897
0.0843878,0.985655,1.20133
0.583947,0,0.554623
0.173632,0.937767,1.20675
0.276966,0.832562,0.958483
0.453383,0.421636,1.01076
0.471888,0.330583,0.783417
0.707473,0,0.325524
0.301443,0.797828,1.08378
0.278601,0.830377,1.13344
0.108595,0.976129,1.27231
0.346655,0.72064,0.849264
0.517441,0,0.988042
0.772331,0,0.0305351
0.130147,0.96553,1.26366
0.444437,0.458152,1.03713
0.403197,0.59138,1.32322
0.149201,0.95444,1.12716
0.244668,0.872096,1.41214
0.0355656,0.997467,1.15601
0.104036,0.978113,1.22318
0.115483,0.972962,1.01188
0.179814,0.933096,1.26904
0.547859,0,0.763995
0.339552,0.734043,0.789117
0.259143,0.855207,1.15395
0.572676,0,0.773624
0.582826,0,0.236548
0.255987,0.859001,1.18939
0.430279,0.509351,0.787887
0.418254,0.547953,0.816227
0.373009,0.665925,1.00892
0.531224,0,0.641296
0.222724,0.895307,1.29284
0.388003,0.630726,1.14289
0.623669,0,0.352994
0.28347,0.82376,1.13423
0.618045,0,0.75183
0.291657,0.812247,1.04572
0.456049,0.40997,1.06133
0.435625,0.490838,0.79958
0.133474,0.963711,1.13853
0.318752,0.770447,1.09586
0.433789,0.497301,0.680071
0.324169,0.761352,1.1066
0.206349,0.910868,1.04614
0.21814,0.899811,1.23658
0.614648,0,0.99756
0.371346,0.669632,1.14157
0.129654,0.965795,1.28466
0.536224,0,0.467764
0.599847,0,1.01104
0.483802,0.252469,0.78737
0.375482,0.660342,1.08543
0.258014,0.856571,1.14308
0.232301,0.88552,1.01107
0.115293,0.973052,1.32648
0.519357,0,0.917324
0.589485,0,0.375894
0.170047,0.940391,1.22542
0.199166,0.917241,1.1194
0.497785,0.0940182,0.733412
0.509723,0,1.01656
0.205485,0.911649,1.06488
0.0830806,0.986099,1.36259
0.432826,0.500646,0.994093
0.0824872,0.986298,1.1624
0.472747,0.325642,1.00452
0.578693,0,0.859748
0.18771,0.926855,1.39673
0.107937,0.976421,1.24606
0.229452,0.888486,1.0873
0.222427,0.895603,1.1514
0.268237,0.843916,1.10338
0.290972,0.813229,1.0472
0.329409,0.752302,1.02396
0.289412,0.815453,1.11905
0.415676,0.555745,1.04283
0.235801,0.881811,1.10945
0.100018,0.979788,1.47674
0.554586,0,0.333151
0.575931,0,0.652685
0.156435,0.949796,1.15282
0.0310306,0.998072,1.03504
0.0281686,0.998412,1.37578
0.487371,0.223336,0.686075
0.215469,0.902381,1.003
0.389606,0.62676,1.05594
0.236783,0.880759,1.00005
0.406768,0.581515,1.02639
0.205432,0.911696,1.2826
0.439931,0.475228,1.08356
0.307823,0.788023,1.06004
0.482155,0.264778,0.494054
0.469603,0.343352,0.680173
0.331563,0.748508,1.199
0.193588,0.922006,1.04943
0.141271,0.959255,1.01297
0.206125,0.911071,1.23122
0.706097,0,0.386286
0.281865,0.825959,1.09854
0.427991,0.517007,0.64729
0.393621,0.616644,1.09264
0.210546,0.907018,1.2121
0.178053,0.934446,1.23103
0.649565,0,0.746015
0.655202,0,0.449895
0.0694802,0.990298,1.39352
0.470899,0.336181,1.20872
0.44267,0.464944,1.05205
0.377673,0.655327,0.919438
0.437843,0.482882,0.759785
0.0399103,0.996809,1.1384
0.327671,0.755333,0.992293
0.501388,0,0.742403
0.336473,0.739692,1.11612
0.292601,0.810887,1.11468
0.463922,0.372968,1.18546
0.343747,0.72619,0.777972
0.552197,0,0.568231
0.382577,0.643847,0.953511
0.495348,0.136097,0.851985
0.380635,0.648434,1.06212
0.469135,0.345901,0.806178
0.137099,0.961673,1.1604
0.51879,0,0.951654
0.084589,0.985586,1.35807
0.444864,0.456489,1.12951
0.396736,0.608608,1.09662
0.403006,0.591899,0.764199
0.205545,0.911595,1.2622
0.134624,0.963071,1.18011
0.300693,0.798959,1.0716
0.572934,0,0.692816
0.396421,0.609426,0.725775
0.369354,0.674026,0.932229
0.279654,0.82896,1.3964
0.341355,0.730689,1.00562
0.282196,0.825508,1.21108
0.128846,0.966227,1.40726
0.131701,0.964686,1.05951
0.47172,0.331543,0.748061
0.317898,0.771856,1.05867
0.490474,0.194269,0.628573
0.461772,0.383493,0.919673
0.494911,0.142306,0.799573
0.0341448,0.997666,1.45252
0.328464,0.753954,0.905938
0.329193,0.75268,1.0914
0.559771,0,0.967338
0.537585,0,1.01114
0.462554,0.379702,0.864653
0.264996,0.848003,1.00283
0.499357,0.0507062,1.02801
0.377065,0.656726,1.05291
0.603269,0,0.402392
0.292216,0.811443,1.10066
0.53294,0,1.01113
0.431113,0.506524,0.828761
0.579665,0,0.909595
0.429014,0.513603,0.765683
0.294249,0.808499,1.1255
0.343533,0.726595,0.875518
0.429608,0.511613,0.991497
0.531417,0,1.04974
0.299579,0.800631,1.18789
0.47938,0.284219,0.870412
0.211576,0.906059,1.32494
0.497936,0.0907678,1.03922
0.213634,0.904125,1.32855
0.1936,0.921996,1.04592
0.58069,0,0.327521
0.550656,0,0.327558
0.0555144,0.993817,1.4852
0.361024,0.691844,1.01073
0.20095,0.915684,1.09569
0.447602,0.445658,0.78533
0.474691,0.314125,0.884121
0.464585,0.369652,1.01284
0.253437,0.86202,1.08296
0.280508,0.827805,1.14252
0.20492,0.912157,1.12241
0.276393,0.833324,1.14669
0.183893,0.92991,1.16536
0.501404,0,0.831967
0.596955,0,0.611663
0.313796,0.778543,0.961858
0.213861,0.90391,1.31723
0.232753,0.885045,1.1754
0.186578,0.927768,1.18408
0.191402,0.923829,1.17421
0.435042,0.492904,0.687786
0.143109,0.958165,1.09629
0.231014,0.886865,1.22875
0.491098,0.187858,1.0589
0.393751,0.616311,1.00222
0.394296,0.614918,1.08989
0.450147,0.435283,1.05552
0.151915,0.952726,1.07306
0.206646,0.910599,1.20324
0.184155,0.929703,1.40636
0.484281,0.248773,0.776949
0.324372,0.761006,1.03758
0.238716,0.878668,1.12498
0.657369,0,0.439887
0.197236,0.918908,1.14152
0.290843,0.813413,1.19057
0.149144,0.954476,1.20227
0.0284007,0.998385,1.48081
0.0389041,0.996968,1.13274
0.377087,0.656675,1.04241
0.300266,0.7996,1.09431
0.20361,0.91333,1.09465
0.533176,0,0.564576
0.487785,0.219686,1.0643
0.614819,0,0.243422
0.172863,0.938336,1.25861
0.527819,0,0.627879
0.434358,0.495312,0.941124
0.507879,0,0.514962
0.415851,0.555223,1.06621
0.363561,0.686509,0.783179
0.335896,0.740739,0.772107
0.219706,0.898285,1.10291
0.0997404,0.979902,1.32524
0.407467,0.579555,0.779899
0.0656043,0.991355,1.15233
0.480459,0.276832,1.08771
0.405387,0.585358,0.609073
0.378561,0.653273,0.862148
0.236972,0.880555,1.13059
0.714648,0,0.212217
0.251048,0.864812,1.2353
0.369487,0.673734,1.15528
0.212513,0.905181,1.19478
0.541142,0,0.882641
0.2569,0.857911,1.2463
0.267243,0.845178,1.04691
0.222836,0.895196,1.25942
0.0537164,0.994212,1.37001
0.561866,0,1.01262
0.4905,0.194004,0.682141
0.148327,0.954985,1.12563
0.434323,0.495432,0.854568
0.504926,0,1.08945
0.593977,0,0.645277
0.567288,0,0.768862
0.407877,0.5784,1.1002
0.308313,0.787257,1.05232
0.388937,0.628421,1.1711
0.286923,0.818964,1.09512
0.480589,0.275929,0.735189
0.473015,0.324082,1.00537
0.646167,0,0.228379
0.054994,0.993933,1.44692
0.560004,0,0.232645
0.0721996,0.98952,1.34209
0.222755,0.895277,1.19925
0.44056,0.472894,1.10698
0.123939,0.968791,1.03893
0.391177,0.622835,1.06183
0.431105,0.50655,0.961698
0.44997,0.436016,0.918239
0.302204,0.796676,1.20308
0.264208,0.848985,1.20971
0.175702,0.936224,1.3475
0.550717,0,0.501572
0.274666,0.835605,1.12337
0.0790874,0.987411,1.08599
0.438902,0.479019,1.03538
0.374155,0.66335,1.0152
0.438996,0.478674,1.00598
0.183169,0.930482,1.03998
0.20468,0.912373,1.12312
0.445249,0.454988,0.846782
0.361758,0.690308,0.970087
0.516493,0,1.0609
0.62561,0,0.589778
0.287703,0.817868,1.32735
0.281823,0.826017,1.30194
0.107013,0.976828,1.11154
0.535479,0,0.62746
0.497709,0.0956251,1.00386
0.517582,0,1.02485
0.196651,0.919409,1.29286
0.37687,0.657173,1.09752
0.322137,0.764794,1.07876
0.672506,0,0.413968
0.257026,0.857759,1.11908
0.509903,0,0.638479
0.115978,0.972726,1.07278
0.4394,0.477191,0.914844
0.0737486,0.989062,1.45491
0.236568,0.880989,1.18749
0.490636,0.192626,0.946744
0.664785,0,0.247782
0.564199,0,0.486333
0.521261,0,0.573488
0.493461,0.161193,1.02968
0.335266,0.741881,0.790644
0.644268,0,0.334651
0.47958,0.282866,0.776576
0.174173,0.937366,1.13455
0.640079,0,0.443335
0.197991,0.918258,1.12782
0.14696,0.95583,1.24031
0.38735,0.632328,1.12675
0.197009,0.919102,1.22195
0.414999,0.557767,1.09856
0.426952,0.520431,0.758885
0.322505,0.764175,1.11622
0.613157,0,0.58789
0.360868,0.692169,1.3823
0.584154,0,0.908531
0.300124,0.799813,0.919904
0.533401,0,0.789954
0.227483,0.890509,1.07391
0.517638,0,0.734322
0.246754,0.869741,1.2498
0.406303,0.582813,1.18189
0.512063,0,0.746958
0.208615,0.908801,1.16636
0.492235,0.175558,0.642223
0.201446,0.915248,1.12295
0.463352,0.375793,1.05439
0.452203,0.426671,0.940664
0.475345,0.310144,0.984122
0.291355,0.81268,1.04707
0.563341,0,0.438189
0.288984,0.81606,1.07904
0.332348,0.747113,1.2107
0.191948,0.923377,1.16934
0.52024,0,0.408689
0.582159,0,0.338469
0.333729,0.744648,0.899524
0.280782,0.827433,0.976521
0.193968,0.921686,1.23528
0.47504,0.312008,1.30474
0.112999,0.974128,1.38845
0.392714,0.618952,0.800383
0.437777,0.483119,1.02889
0.516752,0,0.942405
0.140807,0.959528,1.02173
0.240098,0.877161,1.09008
0.0982685,0.980496,1.24582
0.553952,0,0.482283
0.346906,0.720156,1.00926
0.562505,0,0.820364
0.50905,0,0.779869
0.394173,0.615231,1.12264
0.128906,0.966195,1.30077
0.217506,0.900424,1.01991
0.112352,0.974427,1.39839
0.505332,0,0.380764
0.207658,0.909677,1.12607
0.559482,0,0.942421
0.165368,0.943723,1.21083
0.389144,0.627907,1.25837
0.180996,0.932181,1.10729
0.385103,0.637796,0.922487
0.0417948,0.9965,1.27005
0.174722,0.936957,1.07558
0.263292,0.850123,1.03965
0.289104,0.81589,1.03219
0.141618,0.95905,1.2597
0.332121,0.747517,1.01976
0.230284,0.887625,1.01449
0.152098,0.952609,1.35556
0.41605,0.554626,0.952297
0.407037,0.580762,0.864406
0.075566,0.988514,1.29943
0.572221,0,0.444396
0.566457,0,0.414416
0.330342,0.750663,1.01261
0.537742,0,0.408143
0.293285,0.809899,1.26935
0.590006,0,0.839217
0.0924792,0.982746,1.08745
0.150284,0.95376,1.27348
0.358382,0.697315,1.08865
0.272079,0.838982,1.08558
0.101327,0.97925,1.45125
0.104231,0.978031,1.21291
0.137335,0.961539,1.24914
0.250213,0.86578,1.14556
0.400988,0.597356,1.11186
0.475708,0.30791,0.82415
0.451217,0.430826,0.764405
0.286321,0.819805,1.32723
0.509475,0,0.649848
0.485984,0.235113,0.810239
0.491623,0.182287,0.53436
0.332918,0.746098,1.01318
0.195626,0.920283,1.14478
0.595602,0,0.528616
0.507876,0,1.06766
0.373859,0.664017,0.774371
0.272581,0.83833,1.36813
0.334722,0.742863,1.23403
0.537514,0,0.453898
0.490575,0.193246,1.10225
0.336165,0.740251,0.832768
0.492747,0.169714,0.642208
0.0734351,0.989156,1.15729
0.293099,0.810168,0.98176
0.369091,0.674602,1.00409
0.243602,0.873288,1.22931
0.169578,0.94073,1.32947
0.261183,0.852721,1.10405
0.410895,0.56979,0.929267
0.270658,0.840819,1.11305
0.235209,0.882444,1.20837
0.477358,0.297517,0.801355
0.432181,0.502871,0.945299
0.267984,0.844239,1.12571
0.515661,0,0.434182
0.221234,0.896785,1.14659
0.51654,0,0.616378
0.371366,0.66959,0.68438
0.426358,0.522374,1.0179
0.456267,0.409001,1.06341
0.208291,0.909098,1.07854
0.23375,0.883993,1.22301
0.458218,0.400183,1.01797
0.0587157,0.993081,1.06018
0.133441,0.963729,1.03854
0.298962,0.801552,1.114
0.510951,0,0.816947
0.69892,0,0.354691
0.295198,0.807114,1.12066
0.461438,0.385096,1.12892
0.23449,0.883208,1.08775
0.227175,0.890823,1.12758
0.201827,0.914912,1.21626
0.18276,0.930803,1.25574
0.0339819,0.997688,1.02802
0.290344,0.814126,0.987917
0.154155,0.951286,1.41535
0.32779,0.755126,1.20935
0.425844,0.524049,0.894717
0.253054,0.86247,1.02148
0.426789,0.520964,0.983089
0.476652,0.302011,0.751082
0.452161,0.426851,0.889058
0.160683,0.946955,1.01837
0.435106,0.492676,1.01335
0.273857,0.836665,1.36902
0.355468,0.703256,1.03309
0.249093,0.86707,1.00939
0.357853,0.698401,1.29336
0.591743,0,0.58658
0.530382,0,0.703649
0.221732,0.896292,1.09855
0.207544,0.909781,1.07972
0.274724,0.835528,1.25993
0.378642,0.653085,1.16349
0.511639,0,0.63272
0.343767,0.726152,1.01426
0.534177,0,0.860864
0.304923,0.79252,1.0762
0.222229,0.8958,1.10668
0.438549,0.480312,0.89955
0.487133,0.225403,0.852186
0.0286273,0.99836,1.55622
0.291324,0.812724,1.03782
0.592356,0,1.02393
0.565029,0,1.04094
0.381353,0.646746,0.754946
0.170276,0.940226,1.04956
0.394082,0.615466,1.03209
0.504159,0,0.825588
0.35139,0.711407,1.14726
0.502543,0,1.01334
0.442406,0.465947,0.64099
0.412055,0.56643,0.649511
0.100084,0.979761,1.27761
0.437645,0.4836,0.968118
0.322848,0.763594,1.11747
0.270566,0.840938,1.01037
0.332572,0.746715,1.17149
0.212899,0.904818,1.08274
0.0555784,0.993803,1.33065
0.248717,0.867502,1.03924
0.147855,0.955278,1.4139
0.523964,0,1.04637
0.292149,0.81154,1.17327
0.619109,0,0.50976
0.378116,0.654303,1.05796
0.139099,0.960524,1.32587
0.174784,0.936911,1.31989
0.31903,0.769987,1.03064
0.489438,0.204453,0.803741
0.207062,0.91022,1.14009
0.441721,0.468541,1.02199
0.461115,0.386641,0.536493
0.166739,0.942758,1.17639
0.201962,0.914793,1.08262
0.725717,0,0.221078
0.485515,0.238956,1.03776
0.124045,0.968737,1.06144
0.627641,0,0.833932
0.254958,0.860224,1.1078
0.493654,0.15882,0.862038
0.4234,0.53191,1.02307
0.095125,0.981736,1.25458
0.491697,0.181488,0.662756
0.508352,0,0.787041
0.488316,0.214919,0.702947
0.355101,0.703998,0.989979
0.577024,0,0.458945
0.227276,0.89072,1.20214
0.131107,0.96501,1.30786
0.443328,0.462429,0.938792
0.316289,0.774496,1.28201
0.511961,0,0.502583
0.391027,0.623212,1.10842
0.213542,0.904212,1.01368
0.142127,0.958749,1.24172
0.221477,0.896544,1.20669
0.454165,0.418252,1.00584
0.528371,0,0.459339
0.499356,0.0507496,0.624452
0.328422,0.754027,1.12116
0.521036,0,0.931859
0.397812,0.605792,1.00225
0.226001,0.892017,1.23328
0.572271,0,0.725111
0.223778,0.894256,1.23967
0.304715,0.792839,1.24214
0.164081,0.944622,1.12098
0.340262,0.732726,0.834878
0.412433,0.565327,1.16195
0.0876495,0.984515,1.08863
0.519889,0,0.902117
0.58164,0,0.453055
0.498648,0.0735002,0.881301
0.0232254,0.998921,1.1481
0.214046,0.903735,1.10689
0.321171,0.766418,0.792579
0.474505,0.315245,1.16798
0.0786647,0.987546,1.35718
0.104934,0.97773,1.23184
0.456217,0.409224,0.713424
0.417862,0.549151,1.21854
0.603613,0,0.483835
0.0497614,0.995035,1.24172
0.493165,0.164782,1.16242
0.417119,0.551405,1.25859
0.105893,0.977316,1.32017
0.124976,0.968258,1.03362
0.413192,0.563106,1.06915
0.247482,0.868913,1.13496
0.248945,0.86724,1.11278
0.374061,0.663561,1.00164
0.463961,0.372775,1.0413
0.251867,0.863859,1.21246
0.287124,0.818682,0.977195
0.280276,0.82812,1.11346
0.429487,0.51202,0.999905
0.606684,0,0.617451
0.276707,0.832907,0.882481
0.434751,0.49393,0.724433
0.411809,0.567146,0.655475
0.230049,0.887868,1.07181
0.484166,0.249667,1.02682
0.237195,0.880315,1.14987
0.509858,0,0.809624
0.286045,0.820191,1.1096
0.236299,0.881278,1.28577
0.37905,0.652139,0.8
0.51426,0,0.804736
0.464144,0.371861,1.04488
0.0800609,0.987097,1.06636
0.140201,0.959883,1.21327
0.475859,0.306972,0.775991
0.378864,0.65257,0.95835
0.23797,0.879477,1.08645
0.282298,0.825367,1.0653
0.0291364,0.998301,1.53986
0.281214,0.826846,1.10359
0.273056,0.837713,0.979017
0.320708,0.767194,1.11895
0.115224,0.973085,1.28104
0.446509,0.450022,0.785943
0.530074,0,0.627621
0.414306,0.559825,1.03446
0.146511,0.956106,1.26786
0.246577,0.869942,1.08616
0.341507,0.730405,1.05135
0.356076,0.702026,1.02267
0.313855,0.778447,1.06741
0.391754,0.621382,1.09131
0.330599,0.750211,1.10719
0.490173,0.197283,1.00775
0.479215,0.285327,0.840999
0.37995,0.650039,0.90691
0.468221,0.350825,0.997918
0.473245,0.322732,0.706658
0.614648,0,0.767538
0.203675,0.913272,1.17112
0.631157,0,0.822773
0.17176,0.939146,1.04868
0.303056,0.79538,1.02065
0.518545,0,0.683157
0.249729,0.866339,1.25035
0.379982,0.649966,1.05134
0.17065,0.939955,1.30264
0.135664,0.962487,1.20587
0.274104,0.836342,1.02722
0.378451,0.653529,0.866295
0.641022,0,0.76448
0.461937,0.382697,1.04803
0.500581,0,0.873769
0.158434,0.94847,1.28128
0.138582,0.960823,1.03409
0.300638,0.799041,1.10135
0.158888,0.948166,1.12324
0.399594,0.60108,0.819644
0.233337,0.884429,1.12356
0.289469,0.815372,1.21491
0.0561176,0.993682,1.34073
0.446672,0.449373,0.860884
0.241542,0.875574,1.23659
0.277173,0.832286,1.1912
0.195051,0.920772,1.19033
0.357704,0.698707,1.15604
0.173687,0.937726,1.26144
0.185995,0.928236,1.33548
0.51632,0,0.338746
0.298951,0.80157,1.06005
0.536289,0,0.826575
0.240017,0.877249,1.19049
0.405015,0.586387,0.899727
0.286909,0.818982,1.19667
0.161394,0.946471,1.19236
0.19444,0.921288,1.10869
0.181262,0.931975,1.07428
0.291684,0.812209,1.01128
0.65994,0,0.436078
0.0606066,0.992626,1.40912
0.0770305,0.988061,1.3073
0.444895,0.456371,0.82571
0.364616,0.684266,1.03775
0.207324,0.909982,1.02848
0.492549,0.171992,1.0198
0.598103,0,0.628234
0.716712,0,0.312053
0.389578,0.62683,1.00574
0.470298,0.339528,0.695537
0.213797,0.903971,1.24147
0.175503,0.936373,1.0686
0.386585,0.634199,1.05394
0.35106,0.712058,0.949371
0.158003,0.948757,1.02196
0.444404,0.458279,1.15013
0.456534,0.407807,1.25002
0.639236,0,0.546436
0.472193,0.328839,0.80796
0.5564,0,0.70631
0.199887,0.916614,1.3378
0.325795,0.758572,1.26624
0.432534,0.501653,1.0127
0.183724,0.930044,1.20599
0.43118,0.506294,0.830726
0.255884,0.859124,1.0215
0.420464,0.541148,1.03313
0.525207,0,0.729658
0.403224,0.591304,1.17644
0.482439,0.262697,0.559609
0.152132,0.952588,1.36096
0.556255,0,0.302523
0.509434,0,1.03702
0.0300759,0.998189,1.21706
0.338267,0.736411,1.0497
0.0829413,0.986145,1.27691
0.2001,0.916428,1.13854
0.110327,0.975352,1.00921
0.367234,0.678643,1.04238
0.567179,0,0.627722
0.345482,0.722889,1.03804
0.473863,0.319086,1.13903
0.541761,0,0.398132
0.410493,0.570949,0.873022
0.174929,0.936803,1.18448
0.0769819,0.988077,1.09741
0.474306,0.316444,0.689385
0.6928,0,0.247626
0.453188,0.422472,0.768519
0.387486,0.631995,0.884204
0.0976509,0.980743,1.29043
0.357122,0.699896,1.1395
0.366355,0.680541,1.37133
0.496358,0.12047,1.02476
0.123329,0.969103,1.08005
0.305078,0.792281,1.02465
0.133847,0.963504,1.28436
0.215575,0.90228,1.0814
0.136174,0.962199,1.31909
0.538657,0,0.362626
0.559254,0,0.452652
0.305499,0.791632,1.04737
0.350828,0.712516,1.09253
0.577111,0,0.657573
0.548201,0,1.00206
0.307847,0.787986,1.06043
0.414437,0.559435,1.19813
0.252234,0.86343,1.01906
0.140109,0.959936,1.3512
0.0781935,0.987696,1.28792
0.20693,0.910341,1.09895
0.211672,0.905969,1.06239
0.204628,0.912419,1.06834
0.261127,0.85279,1.36752
0.323811,0.761963,1.12871
0.536682,0,0.789465
0.484284,0.248746,1.00002
0.165644,0.943529,1.14548
0.185142,0.928918,1.1068
0.529567,0,0.651636
0.0769148,0.988097,1.28865
0.478109,0.292656,1.01936
0.502758,0,0.697429
0.181662,0.931662,1.36267
0.300471,0.799292,1.02395
0.197909,0.918329,1.06335
0.182154,0.931279,1.087
0.346342,0.721242,1.08974
0.562522,0,0.276275
0.250966,0.864907,1.13958
0.226996,0.891006,1.05796
0.542098,0,0.593161
0.187913,0.92669,1.11977
0.228193,0.889781,1.16752
0.310574,0.783693,1.17491
0.573512,0,0.226441
0.458017,0.401099,0.761606
0.236454,0.881111,1.02769
0.521345,0,0.605158
0.304717,0.792838,1.28569
0.621666,0,0.122831
0.264722,0.848345,1.1855
0.0889204,0.984059,1.3649
0.35732,0.699492,1.11036
0.385653,0.636464,1.09636
0.0911171,0.983255,1.1107
0.334984,0.74239,1.10875
0.392721,0.618936,0.973325
0.17132,0.939467,1.13071
0.35903,0.695981,1.06762
0.515433,0,0.460325
0.0262832,0.998617,1.34321
0.273682,0.836894,1.16015
0.365477,0.682426,1.07479
0.398838,0.603086,1.04098
0.170057,0.940384,1.21733
0.357369,0.699392,1.27738
0.410918,0.569723,1.2003
0.413611,0.561876,0.843057
0.532369,0,0.726441
0.149757,0.954092,1.30959
0.037605,0.997168,1.42265
0.460948,0.387436,1.05025
0.473586,0.320725,0.527032
0.327542,0.755555,1.14652
0.414203,0.560128,0.824783
0.108365,0.976232,1.22598
0.149134,0.954482,1.02675
0.266247,0.846433,1.10884
0.461779,0.383458,0.80838
0.454728,0.415802,0.739646
0.182809,0.930765,1.00219
0.286655,0.819338,1.16785
0.458538,0.398714,1.02908
0.294773,0.807735,1.04343
0.151131,0.953225,1.22601
0.287957,0.81751,1.08501
0.387457,0.632066,0.944196
0.600501,0,0.505481
0.414447,0.559406,1.10894
0.343725,0.726233,0.91922
0.0409144,0.996646,1.49714
0.509187,0,0.900489
0.258334,0.856185,1.03787
0.334506,0.743252,1.19462
0.341983,0.729513,1.11802
0.311065,0.782914,1.16517
0.165694,0.943495,1.26941
0.489151,0.207186,0.82162
0.177216,0.935082,1.13387
0.388699,0.62901,1.06527
0.388636,0.629166,1.27733
0.376306,0.658464,0.850395
0.278938,0.829925,1.13634
0.448565,0.441766,1.12324
0.350963,0.71225,1.08733
0.245348,0.87133,1.26414
0.238754,0.878628,1.23632
0.315208,0.776257,1.03616
0.287839,0.817676,1.19772
0.291084,0.813068,0.836733
0.286296,0.81984,1.1971
0.226086,0.89193,1.03092
0.172129,0.938875,1.19679
0.0962679,0.98129,1.30831
0.286406,0.819686,1.24463
0.489916,0.199821,0.93286
0.399083,0.602438,1.04919
0.261404,0.852451,1.14108
0.341957,0.729562,0.85393
0.498877,0.0669922,0.657384
0.498471,0.0781392,1.07774
0.46122,0.386139,1.02713
0.353962,0.706289,1.04995
0.399138,0.602293,0.97433
0.202519,0.9143,1.0788
0.411309,0.568594,1.01893
0.367248,0.678613,1.0574
0.387016,0.633147,1.07875
0.486603,0.229938,0.714662
0.471387,0.333435,1.01248
0.234279,0.883432,1.18923
0.267688,0.844613,1.22505
0.40736,0.579855,0.666791
0.583771,0,0.676341
0.561295,0,0.342363
0.360372,0.693201,1.13867
0.370007,0.672592,1.13068
0.544692,0,1.08383
0.283865,0.823215,1.02039
0.32166,0.765597,1.07208
0.310154,0.784358,1.15242
0.210418,0.907137,1.05942
0.423304,0.532219,1.00493
0.321259,0.766271,1.07699
0.256209,0.858736,1.0882
0.374667,0.662193,0.919054
0.508928,0,1.02991
0.289866,0.814807,1.20264
0.457743,0.402348,1.02523
0.116098,0.972669,1.01344
0.609023,0,0.49055
0.483154,0.257389,1.03289
0.0899876,0.983671,1.25811
0.056137,0.993677,1.27923
0.473585,0.320732,0.741037
0.484947,0.243529,0.680142
0.0705325,0.99,1.22016
0.574777,0,0.684788
